nid,pid
11978,ir:ir-batch6-4976
11979,ir:ir-batch6-5426
11998,ir:ir-batch6-6059
12000,ir:ir-batch6-4625
12006,ir:ir-batch6-1959
12007,ir:ir-batch6-6223
12013,ir:ir-batch6-2275
12023,ir:ir-batch6-3076
12040,ir:ir-batch6-5155
12041,ir:ir-batch6-5697
12042,ir:675
12044,ir:926
12045,ir:ir-batch6-4494
12047,ir:ir-batch6-1992
12052,ir:ir-batch6-3015
12061,ir:ir-batch12-116
12062,ir:365
12069,ir:ir-batch6-4915
12075,ir:60
12078,ir:ir-batch6-4646
12082,ir:ir-batch6-3505
12100,ir:ir-batch6-5707
12109,ir:ir-batch6-5854
12115,ir:ir-batch6-6102
12117,ir:ir-batch6-5217
12120,ir:ir-batch6-2154
12121,ir:26621
12122,ir:ir-batch6-1241
12124,ir:ir-batch6-847
12127,ir:ir-batch6-4885
12128,ir:ir-batch11-105
12129,ir:537
12135,ir:ir-batch6-4014
12146,ir:554
12151,ir:26642
12153,ir:ir-batch6-2137
12155,ir:ir-batch6-1222
12174,ir:ir-batch6-4077
12179,ir:ir-batch6-5764
12189,ir:ir-batch6-3977
12202,ir:ir-batch6-5837
12204,ir:ir-batch6-4567
12214,ir:ir-batch6-2159
12217,ir:ir-batch6-4773
12222,ir:ir-batch11-108
12227,ir:ir-batch6-3498
12230,ir:26684
12235,ir:ir-batch6-1526
12239,ir:ir-batch6-5570
12242,ir:ir-batch6-4820
12260,ir:ir-batch6-5060
12268,ir:ir-batch6-5859
12270,ir:ir-batch6-4509
12273,ir:740
12278,ir:ir-batch6-5769
12288,ir:ir-batch6-5892
12289,ir:870
12294,ir:ir-batch6-1797
12295,ir:ir-batch6-1055
12302,ir:ir-batch6-5003
12319,ir:ir-batch6-2903
12320,ir:ir-batch6-3339
12321,ir:ir-batch6-4843
12324,ir:ir-batch6-5513
12325,ir:ir-batch6-881
12350,ir:ir-batch6-1851
12359,ir:ir-batch6-257
12365,ir:ir-batch6-6151
12368,ir:ir-batch6-5244
12372,ir:26672
12376,ir:ir-batch6-5586
12377,ir:564
12392,ir:ir-batch6-3304
12396,ir:507
12397,ir:ir-batch6-877
12400,ir:ir-batch6-2164
12406,ir:ir-batch6-5227
12423,ir:ir-batch6-5737
12428,ir:ir-batch6-1761
12435,ir:ir-batch6-234
12439,ir:ir-batch6-5864
12442,ir:ir-batch6-4534
12446,ir:ir-batch6-1832
12452,ir:ir-batch6-5249
12453,ir:ir-batch6-2933
12455,ir:ir-batch6-3463
12458,ir:ir-batch6-4720
12461,ir:ir-batch6-819
12470,ir:203
12473,ir:ir-batch6-4788
12479,ir:ir-batch6-5523
12485,ir:ir-batch6-530
12491,ir:ir-batch6-4230
12492,ir:ir-batch6-5759
12495,ir:ir-batch6-3173
12497,ir:ir-batch6-5033
12504,ir:ir-batch6-1065
12508,ir:ir-batch6-4298
12514,ir:ir-batch6-3110
12519,ir:ir-batch6-3929
12525,ir:ir-batch6-4591
12529,ir:ir-batch6-1897
12531,ir:ir-batch6-239
12534,ir:ir-batch6-3981
12536,ir:ir-batch6-4539
12540,ir:ir-batch6-5869
12547,ir:ir-batch6-5050
12563,ir:ir-batch6-2950
12568,ir:ir-batch6-5540
12571,ir:ir-batch6-2603
12577,ir:ir-batch6-5282
12578,ir:260
12583,ir:ir-batch6-3080
12585,ir:ir-batch6-1907
12591,ir:ir-batch7-103
12594,ir:ir-batch6-3742
12596,ir:ir-batch6-5951
12609,ir:ir-batch6-5602
12612,ir:ir-batch6-3028
12624,ir:ir-batch6-4928
12632,ir:ir-batch6-1486
12634,ir:432
12635,ir:ir-batch6-4980
12637,ir:ir-batch6-2868
12638,ir:ir-batch6-5312
12643,ir:ir-batch12-183
12645,ir:ir-batch6-2051
12650,ir:ir-batch12-148
12660,ir:ir-batch6-989
12664,ir:ir-batch6-2758
12667,ir:ir-batch6-4618
12670,ir:ir-batch6-2032
12672,ir:ir-batch6-5371
12675,ir:ir-batch6-6064
12677,ir:393
12682,ir:451
12690,ir:ir-batch6-5932
12696,ir:ir-batch6-1964
12710,ir:ir-batch6-5661
12712,ir:ir-batch6-3872
12713,ir:ir-batch6-4308
12720,ir:ir-batch6-1637
12731,ir:497
12734,ir:ir-batch12-126
12761,ir:ir-batch6-2226
12766,ir:ir-batch6-4366
12786,ir:ir-batch6-6213
12790,ir:626
12797,ir:ir-batch6-5997
12804,ir:ir-batch6-3046
12810,ir:ir-batch12-145
12812,ir:336
12816,ir:ir-batch6-4946
12822,ir:ir-batch6-984
12825,ir:33
12832,ir:ir-batch6-6069
12845,ir:ir-batch6-5040
12851,ir:ir-batch6-5782
12856,ir:ir-batch6-4581
12857,ir:ir-batch14-100
12858,ir:ir-batch6-1887
12859,ir:ir-batch6-543
12862,ir:ir-batch6-3100
12871,ir:ir-batch6-4243
12875,ir:270
12876,ir:ir-batch6-6187
12888,ir:ir-batch6-4039
12890,ir:ir-batch6-2179
12893,ir:ir-batch6-4753
12908,ir:ir-batch6-1565
12916,ir:213
12930,ir:ir-batch6-2923
12934,ir:ir-batch6-4288
12935,ir:703
12941,ir:ir-batch6-5023
12954,ir:ir-batch6-5749
12962,ir:850
12980,ir:ir-batch6-2174
12986,ir:ir-batch6-5237
12991,ir:517
13000,ir:896
13019,ir:ir-batch6-5727
13029,ir:ir-batch6-4285
13048,ir:ir-batch6-5744
13051,ir:ir-batch6-5086
13056,ir:ir-batch6-4057
13070,ir:ir-batch6-5596
13071,ir:574
13074,ir:ir-batch6-6141
13082,ir:26662
13094,ir:ir-batch6-3794
13098,ir:636
13113,ir:ir-batch6-5116
13127,ir:ir-batch6-4956
13129,ir:ir-batch6-5406
13131,ir:ir-batch6-994
13140,ir:ir-batch6-2875
13154,ir:ir-batch12-136
13161,ir:ir-batch6-5465
13165,ir:487
13169,ir:ir-batch6-476
13178,ir:ir-batch6-4376
13183,ir:ir-batch6-3035
13185,ir:ir-batch6-6260
13210,ir:ir-batch6-931
13213,ir:ir-batch6-2022
13217,ir:ir-batch6-5361
13219,ir:ir-batch6-6074
13222,ir:383
13243,ir:693
13244,ir:ir-batch6-5671
13253,ir:ir-batch6-3862
13261,ir:151
13262,ir:ir-batch6-3799
13282,ir:ir-batch6-3731
13294,ir:ir-batch6-3038
13298,ir:ir-batch6-5612
13300,ir:ir-batch6-3752
13301,ir:ir-batch6-1917
13304,ir:ir-batch6-5178
13310,ir:ir-batch6-5941
13313,ir:ir-batch6-3090
13321,ir:ir-batch6-2878
13322,ir:ir-batch6-5302
13324,ir:ir-batch6-6017
13329,ir:ir-batch6-2041
13333,ir:ir-batch6-1496
13336,ir:ir-batch6-4990
13339,ir:348
13340,ir:ir-batch6-4101
13343,ir:ir-batch6-4938
13346,ir:ir-batch6-5468
13350,ir:ir-batch6-6218
13356,ir:ir-batch6-5934
13376,ir:ir-batch6-3874
13377,ir:ir-batch13-136
13379,ir:ir-batch6-5667
13395,ir:ir-batch6-3237
13397,ir:ir-batch6-5377
13401,ir:395
13404,ir:ir-batch6-2034
13408,ir:ir-batch6-927
13409,ir:457
13425,ir:ir-batch6-4986
13426,ir:434
13428,ir:ir-batch6-2795
13437,ir:ir-batch6-5314
13439,ir:ir-batch6-6001
13442,ir:ir-batch6-3086
13450,ir:ir-batch6-5957
13452,ir:ir-batch6-1138
13457,ir:ir-batch6-3744
13459,ir:ir-batch6-1901
13464,ir:ir-batch6-5604
13467,ir:ir-batch13-155
13479,ir:330
13480,ir:ir-batch12-143
13492,ir:ir-batch6-4940
13501,ir:398
13507,ir:ir-batch6-2039
13515,ir:ir-batch6-6215
13517,ir:ir-batch6-5100
13519,ir:ir-batch6-4469
13521,ir:ir-batch6-5939
13535,ir:ir-batch6-5991
13544,ir:ir-batch6-3040
13547,ir:688
13557,ir:ir-batch6-1135
13567,ir:ir-batch6-3749
13569,ir:ir-batch6-5609
13573,ir:ir-batch6-4360
13574,ir:ir-batch13-158
13577,ir:910
13581,ir:ir-batch6-460
13583,ir:ir-batch6-5473
13585,ir:491
13587,ir:ir-batch6-4923
13591,ir:ir-batch6-1425
13595,ir:ir-batch12-120
13598,ir:353
13608,ir:56
13613,ir:ir-batch6-4670
13614,ir:ir-batch6-2863
13615,ir:ir-batch6-5319
13617,ir:ir-batch6-3533
13619,ir:ir-batch6-4258
13626,ir:ir-batch6-5731
13645,ir:ir-batch6-4532
13652,ir:ir-batch6-5862
13655,ir:501
13657,ir:ir-batch6-6134
13658,ir:ir-batch6-5221
13660,ir:ir-batch6-4748
13663,ir:26617
13665,ir:ir-batch6-2162
13679,ir:ir-batch6-5289
13685,ir:26674
13693,ir:ir-batch6-5242
13698,ir:ir-batch6-5580
13712,ir:ir-batch6-5528
13719,ir:ir-batch6-4041
13724,ir:ir-batch6-5090
13743,ir:ir-batch6-4551
13745,ir:ir-batch6-5038
13767,ir:ir-batch6-4745
13777,ir:ir-batch6-5546
13780,ir:ir-batch6-5284
13781,ir:266
13787,ir:ir-batch6-4255
13793,ir:ir-batch6-3116
13795,ir:ir-batch6-1891
13798,ir:ir-batch6-4597
13807,ir:ir-batch6-5056
13813,ir:ir-batch6-1000
13820,ir:ir-batch6-536
13822,ir:ir-batch6-3175
13846,ir:26679
13852,ir:ir-batch6-2935
13868,ir:ir-batch6-5525
13876,ir:900
13885,ir:ir-batch6-3033
13888,ir:ir-batch6-5619
13894,ir:ir-batch6-2230
13898,ir:ir-batch6-3759
13911,ir:ir-batch6-4660
13916,ir:ir-batch6-2873
13917,ir:ir-batch6-5309
13924,ir:429
13925,ir:ir-batch6-959
13926,ir:ir-batch6-2788
13929,ir:ir-batch12-130
13932,ir:343
13933,ir:ir-batch6-4933
13937,ir:ir-batch6-5463
13945,ir:ir-batch6-103
13947,ir:ir-batch6-3282
13948,ir:ir-batch6-2810
13956,ir:ir-batch6-2029
13959,ir:ir-batch6-4603
13966,ir:ir-batch6-992
13971,ir:ir-batch6-5400
13974,ir:ir-batch6-4950
13977,ir:ir-batch6-2081
13980,ir:ir-batch6-1394
13984,ir:ir-batch6-4313
13988,ir:698
13991,ir:ir-batch6-3050
13997,ir:ir-batch6-5981
14003,ir:ir-batch6-6205
14005,ir:ir-batch6-5110
14011,ir:ir-batch6-1146
14013,ir:ir-batch6-4479
14017,ir:ir-batch6-2047
14027,ir:ir-batch6-4996
14048,ir:ir-batch6-5614
14056,ir:ir-batch13-145
14058,ir:ir-batch6-5947
14064,ir:ir-batch6-1911
14069,ir:ir-batch6-3754
14070,ir:ir-batch6-3096
14073,ir:ir-batch6-3864
14079,ir:695
14081,ir:ir-batch6-5677
14092,ir:ir-batch6-3737
14095,ir:ir-batch6-6208
14101,ir:ir-batch6-5924
14103,ir:ir-batch6-937
14106,ir:447
14107,ir:ir-batch6-5367
14111,ir:385
14113,ir:ir-batch6-1331
14115,ir:ir-batch6-2024
14132,ir:705
14146,ir:ir-batch6-3165
14153,ir:ir-batch6-4226
14154,ir:856
14158,ir:ir-batch6-526
14161,ir:ir-batch6-5535
14177,ir:215
14182,ir:26669
14188,ir:ir-batch6-2925
14192,ir:276
14194,ir:ir-batch6-6181
14203,ir:ir-batch6-5556
14206,ir:ir-batch6-3416
14207,ir:ir-batch6-6129
14220,ir:ir-batch6-1829
14232,ir:ir-batch6-545
14234,ir:ir-batch6-4587
14241,ir:ir-batch6-3106
14251,ir:ir-batch6-5538
14253,ir:ir-batch6-4051
14261,ir:ir-batch6-2980
14262,ir:218
14264,ir:ir-batch6-5590
14265,ir:572
14268,ir:ir-batch6-2111
14269,ir:26664
14277,ir:ir-batch6-5252
14278,ir:ir-batch6-2928
14280,ir:ir-batch6-4283
14282,ir:ir-batch6-4541
14285,ir:ir-batch6-3602
14287,ir:ir-batch6-5028
14293,ir:ir-batch6-3168
14295,ir:ir-batch6-5742
14298,ir:ir-batch6-3951
14301,ir:ir-batch6-2401
14304,ir:ir-batch6-5080
14307,ir:ir-batch6-1824
14310,ir:ir-batch6-3661
14313,ir:890
14317,ir:ir-batch6-5872
14330,ir:ir-batch6-548
14336,ir:ir-batch6-4248
14360,ir:ir-batch6-6124
14362,ir:ir-batch6-5231
14367,ir:ir-batch6-2172
14370,ir:ir-batch6-1267
14371,ir:ir-batch6-4758
14376,ir:756
14381,ir:ir-batch6-1020
14384,ir:ir-batch6-5076
14386,ir:ir-batch6-1819
14391,ir:ir-batch6-3136
14408,ir:ir-batch6-5566
14409,ir:ir-batch6-4836
14416,ir:246
14425,ir:ir-batch6-6119
14428,ir:ir-batch6-2976
14431,ir:ir-batch6-3426
14433,ir:225
14435,ir:ir-batch6-2184
14442,ir:ir-batch6-4855
14446,ir:ir-batch6-5505
14450,ir:ir-batch6-2915
14454,ir:26659
14455,ir:ir-batch6-1239
14458,ir:ir-batch10-105
14461,ir:ir-batch6-5015
14473,ir:ir-batch6-5884
14474,ir:866
14478,ir:ir-batch6-4216
14490,ir:ir-batch6-3341
14494,ir:ir-batch6-4002
14502,ir:ir-batch6-702
14505,ir:521
14512,ir:ir-batch6-2142
14513,ir:26637
14528,ir:ir-batch6-5842
14535,ir:ir-batch6-5711
14539,ir:ir-batch6-3902
14543,ir:ir-batch6-2452
14549,ir:ir-batch6-5018
14558,ir:ir-batch6-4571
14561,ir:738
14577,ir:ir-batch6-3158
14579,ir:228
14586,ir:ir-batch6-4061
14589,ir:ir-batch6-5508
14597,ir:280
14598,ir:ir-batch6-5262
14599,ir:ir-batch6-2918
14603,ir:ir-batch6-3448
14604,ir:26654
14607,ir:ir-batch6-1234
14614,ir:542
14619,ir:ir-batch6-5188
14622,ir:ir-batch6-3060
14627,ir:ir-batch6-3859
14636,ir:ir-batch6-5919
14643,ir:ir-batch6-6235
14645,ir:ir-batch6-5120
14649,ir:600
14653,ir:ir-batch6-4633
14655,ir:ir-batch6-2019
14663,ir:ir-batch6-5498
14672,ir:ir-batch6-2888
14674,ir:ir-batch6-4960
14677,ir:ir-batch6-5430
14689,ir:ir-batch6-4192
14693,ir:ir-batch6-5339
14700,ir:76
14702,ir:ir-batch6-4650
14709,ir:ir-batch6-5453
14711,ir:ir-batch6-4903
14714,ir:ir-batch6-6084
14715,ir:ir-batch6-5391
14723,ir:22249
14725,ir:ir-batch6-5629
14736,ir:ir-batch6-4482
14740,ir:663
14743,ir:ir-batch6-6256
14744,ir:ir-batch7-128
14746,ir:ir-batch6-5143
14757,ir:ir-batch6-2014
14760,ir:ir-batch6-5357
14765,ir:477
14767,ir:ir-batch6-5495
14769,ir:ir-batch6-907
14771,ir:ir-batch6-2885
14772,ir:ir-batch6-654
14778,ir:ir-batch6-196
14786,ir:167
14789,ir:ir-batch6-5647
14796,ir:ir-batch6-3854
14797,ir:ir-batch13-116
14801,ir:ir-batch6-5914
14822,ir:ir-batch6-2567
14829,ir:ir-batch6-5624
14833,ir:104
14845,ir:ir-batch6-3764
14848,ir:ir-batch6-1921
14849,ir:ir-batch7-125
14852,ir:ir-batch6-4427
14858,ir:ir-batch6-964
14860,ir:414
14863,ir:ir-batch6-5334
14866,ir:ir-batch6-6021
14873,ir:ir-batch6-2077
14884,ir:ir-batch6-637
14885,ir:ir-batch6-6089
14917,ir:ir-batch10-118
14921,ir:ir-batch6-5008
14924,ir:ir-batch6-1867
14927,ir:ir-batch6-4561
14935,ir:552
14940,ir:290
14943,ir:ir-batch6-2908
14947,ir:26644
14949,ir:ir-batch6-1224
14957,ir:ir-batch6-4848
14961,ir:ir-batch6-5518
14967,ir:ir-batch6-2152
14970,ir:ir-batch6-4778
14973,ir:ir-batch6-6104
14975,ir:ir-batch6-5211
14976,ir:ir-batch11-103
14977,ir:531
14986,ir:ir-batch6-712
15007,ir:ir-batch6-5701
15010,ir:ir-batch6-1757
15017,ir:ir-batch6-4268
15019,ir:ir-batch6-2328
15021,ir:ir-batch6-4502
15033,ir:ir-batch6-2905
15036,ir:26649
15037,ir:ir-batch6-1229
15046,ir:ir-batch6-887
15049,ir:ir-batch6-5515
15050,ir:ir-batch6-4845
15051,ir:235
15067,ir:ir-batch6-506
15070,ir:876
15072,ir:ir-batch6-1791
15074,ir:725
15076,ir:ir-batch6-5005
15105,ir:ir-batch6-1030
15109,ir:ir-batch6-2325
15118,ir:746
15122,ir:ir-batch6-4775
15131,ir:ir-batch6-6109
15134,ir:ir-batch6-2966
15139,ir:26682
15143,ir:594
15145,ir:ir-batch6-5576
15152,ir:ir-batch6-1931
15176,ir:114
15179,ir:ir-batch6-2577
15182,ir:ir-batch6-1662
15187,ir:ir-batch6-5634
15191,ir:ir-batch6-6099
15201,ir:ir-batch6-4127
15215,ir:ir-batch6-2067
15230,ir:ir-batch6-4144
15231,ir:ir-batch6-4686
15233,ir:ir-batch6-2895
15246,ir:ir-batch6-5347
15258,ir:ir-batch6-1952
15259,ir:ir-batch6-6228
15266,ir:ir-batch6-5657
15279,ir:363
15292,ir:ir-batch6-5443
15305,ir:ir-batch6-4640
15310,ir:ir-batch6-979
15312,ir:409
15318,ir:ir-batch6-5153
15326,ir:ir-batch6-3882
15328,ir:ir-batch6-5691
15333,ir:ir-batch6-4492
15335,ir:ir-batch6-4350
15340,ir:ir-batch6-392
15342,ir:ir-batch6-3013
15345,ir:ir-batch6-5639
15356,ir:ir-batch6-1166
15359,ir:ir-batch6-6225
15361,ir:ir-batch6-5130
15369,ir:ir-batch6-3070
15370,ir:ir-batch6-2519
15387,ir:ir-batch6-4970
15394,ir:ir-batch6-2763
15400,ir:ir-batch6-2898
15413,ir:ir-batch6-4623
15418,ir:ir-batch6-1792
15423,ir:ir-batch10-116
15426,ir:ir-batch6-1869
15428,ir:ir-batch6-5006
15431,ir:ir-batch6-1050
15443,ir:ir-batch6-505
15446,ir:ir-batch6-5897
15447,ir:ir-batch6-884
15449,ir:ir-batch6-1540
15453,ir:ir-batch6-4846
15455,ir:ir-batch6-5516
15457,ir:236
15458,ir:ir-batch6-2197
15461,ir:ir-batch6-3394
15467,ir:ir-batch6-2906
15469,ir:ir-batch6-6169
15475,ir:ir-batch6-5575
15486,ir:26629
15489,ir:ir-batch6-4776
15490,ir:ir-batch6-2965
15498,ir:ir-batch6-1033
15508,ir:745
15523,ir:ir-batch6-1759
15531,ir:ir-batch6-889
15533,ir:ir-batch6-4072
15545,ir:551
15548,ir:ir-batch6-5271
15551,ir:293
15555,ir:ir-batch6-1227
15556,ir:26647
15563,ir:ir-batch6-262
15568,ir:ir-batch6-1864
15581,ir:ir-batch6-3972
15586,ir:ir-batch6-5761
15599,ir:ir-batch6-5851
15606,ir:ir-batch6-5068
15620,ir:ir-batch6-5702
15624,ir:ir-batch6-1754
15629,ir:258
15635,ir:ir-batch6-5578
15647,ir:ir-batch6-2151
15648,ir:26624
15652,ir:ir-batch6-2968
15653,ir:ir-batch6-5212
15655,ir:ir-batch6-6107
15657,ir:532
15658,ir:ir-batch6-842
15666,ir:ir-batch6-4491
15671,ir:ir-batch6-2579
15679,ir:ir-batch6-3010
15682,ir:ir-batch6-391
15685,ir:ir-batch6-5150
15698,ir:ir-batch6-5692
15702,ir:ir-batch6-2850
15704,ir:ir-batch6-3500
15705,ir:65
15707,ir:ir-batch6-2069
15709,ir:ir-batch6-4643
15717,ir:ir-batch6-5382
15718,ir:ir-batch6-6097
15726,ir:ir-batch6-4129
15731,ir:ir-batch6-5440
15740,ir:ir-batch6-4620
15752,ir:ir-batch6-5423
15765,ir:ir-batch6-3073
15767,ir:ir-batch6-5659
15795,ir:ir-batch6-5133
15797,ir:ir-batch6-6226
15810,ir:ir-batch6-977
15826,ir:117
15845,ir:ir-batch6-1932
15848,ir:ir-batch6-4434
15850,ir:ir-batch6-5964
15860,ir:ir-batch6-5654
15861,ir:22234
15870,ir:ir-batch13-105
15873,ir:ir-batch6-3847
15878,ir:ir-batch6-4395
15915,ir:ir-batch6-4147
15918,ir:ir-batch6-4685
15925,ir:ir-batch6-5712
15933,ir:ir-batch6-3901
15940,ir:ir-batch6-5841
15941,ir:ir-batch6-4511
15944,ir:ir-batch6-1817
15947,ir:ir-batch6-5078
15951,ir:522
15952,ir:ir-batch6-4890
15959,ir:ir-batch6-2141
15960,ir:26634
15963,ir:ir-batch6-2978
15967,ir:ir-batch6-6117
15971,ir:ir-batch6-5568
15974,ir:ir-batch6-4838
15981,ir:ir-batch6-4001
15984,ir:248
15986,ir:ir-batch6-3480
15994,ir:283
15997,ir:ir-batch8-103
16001,ir:ir-batch6-1237
16002,ir:26657
16009,ir:ir-batch6-3389
16010,ir:541
16018,ir:ir-batch6-4062
16033,ir:ir-batch6-3962
16034,ir:ir-batch6-4218
16042,ir:ir-batch6-5771
16060,ir:26639
16067,ir:ir-batch6-4835
16068,ir:ir-batch6-5565
16072,ir:587
16081,ir:245
16083,ir:ir-batch6-3135
16105,ir:ir-batch6-1023
16119,ir:ir-batch6-5887
16121,ir:ir-batch6-4215
16129,ir:ir-batch6-3156
16131,ir:ir-batch6-1879
16134,ir:ir-batch6-5016
16135,ir:ir-batch10-106
16142,ir:736
16143,ir:ir-batch6-2916
16155,ir:226
16156,ir:ir-batch6-2187
16165,ir:ir-batch6-5506
16168,ir:ir-batch6-4856
16177,ir:ir-batch6-5917
16186,ir:ir-batch6-4385
16187,ir:164
16191,ir:ir-batch6-5644
16194,ir:ir-batch13-115
16205,ir:ir-batch6-2886
16214,ir:ir-batch6-4157
16222,ir:ir-batch6-2017
16231,ir:ir-batch6-5354
16232,ir:ir-batch6-5496
16233,ir:474
16253,ir:417
16254,ir:ir-batch6-6022
16257,ir:ir-batch6-5337
16259,ir:78
16263,ir:ir-batch6-1361
16271,ir:ir-batch7-126
16274,ir:ir-batch6-6258
16276,ir:ir-batch6-1922
16281,ir:ir-batch6-5974
16289,ir:ir-batch6-3834
16291,ir:ir-batch6-5627
16308,ir:ir-batch6-4963
16317,ir:ir-batch6-4630
16322,ir:ir-batch6-5359
16329,ir:ir-batch6-130
16330,ir:ir-batch6-909
16339,ir:ir-batch6-5123
16341,ir:ir-batch6-6236
16352,ir:ir-batch6-4388
16356,ir:169
16359,ir:ir-batch6-5649
16363,ir:ir-batch6-3063
16371,ir:ir-batch6-4320
16373,ir:ir-batch6-329
16375,ir:4563
16378,ir:ir-batch6-5140
16381,ir:ir-batch6-6255
16396,ir:ir-batch6-3000
16404,ir:ir-batch6-4481
16414,ir:ir-batch6-4900
16421,ir:ir-batch6-5392
16423,ir:ir-batch6-6087
16429,ir:ir-batch6-691
16433,ir:ir-batch6-4653
16438,ir:ir-batch6-2079
16443,ir:ir-batch6-5944
16451,ir:ir-batch6-1912
16453,ir:ir-batch6-3095
16455,ir:ir-batch6-2296
16459,ir:ir-batch6-5617
16462,ir:ir-batch13-146
16469,ir:ir-batch6-604
16476,ir:ir-batch6-4104
16480,ir:ir-batch6-2044
16486,ir:ir-batch6-6012
16489,ir:ir-batch6-4995
16510,ir:83
16513,ir:ir-batch6-934
16514,ir:444
16515,ir:ir-batch6-6071
16522,ir:ir-batch6-2027
16534,ir:ir-batch6-3734
16539,ir:ir-batch6-5927
16544,ir:ir-batch6-4477
16553,ir:ir-batch6-3867
16555,ir:ir-batch6-5674
16558,ir:696
16567,ir:ir-batch12-133
16568,ir:340
16570,ir:ir-batch6-609
16572,ir:482
16573,ir:ir-batch6-5460
16577,ir:ir-batch6-4930
16589,ir:ir-batch6-4663
16596,ir:ir-batch6-3520
16597,ir:ir-batch6-4998
16602,ir:ir-batch6-1126
16605,ir:ir-batch6-5949
16617,ir:650
16619,ir:ir-batch6-3098
16631,ir:ir-batch6-3030
16646,ir:ir-batch6-3739
16650,ir:ir-batch6-5113
16651,ir:ir-batch6-6206
16653,ir:ir-batch6-1145
16657,ir:ir-batch13-128
16664,ir:ir-batch6-3053
16666,ir:ir-batch6-5679
16672,ir:ir-batch6-5982
16675,ir:ir-batch6-991
16682,ir:ir-batch6-4953
16685,ir:ir-batch6-5403
16689,ir:ir-batch6-2082
16691,ir:ir-batch6-939
16701,ir:ir-batch6-5369
16702,ir:ir-batch6-2813
16709,ir:ir-batch6-5741
16712,ir:ir-batch6-2402
16722,ir:ir-batch6-5083
16723,ir:ir-batch6-528
16725,ir:ir-batch6-242
16737,ir:571
16738,ir:ir-batch6-5593
16745,ir:26667
16750,ir:ir-batch6-5251
16752,ir:ir-batch6-6144
16767,ir:ir-batch6-3418
16770,ir:ir-batch6-2948
16771,ir:ir-batch6-5232
16774,ir:ir-batch6-1264
16782,ir:278
16794,ir:ir-batch6-5558
16799,ir:ir-batch6-4589
16800,ir:ir-batch14-108
16807,ir:ir-batch6-3108
16814,ir:ir-batch6-3662
16819,ir:ir-batch6-5048
16821,ir:ir-batch6-4521
16824,ir:ir-batch6-5871
16825,ir:893
16830,ir:ir-batch6-221
16838,ir:ir-batch6-4735
16840,ir:ir-batch6-3476
16844,ir:ir-batch6-2926
16848,ir:ir-batch6-5536
16856,ir:216
16862,ir:ir-batch6-4225
16867,ir:855
16881,ir:ir-batch6-5026
16888,ir:ir-batch6-4584
16900,ir:ir-batch6-3105
16908,ir:ir-batch6-2306
16912,ir:ir-batch9-125
16926,ir:ir-batch6-4756
16928,ir:ir-batch6-4094
16931,ir:275
16934,ir:ir-batch6-1503
16941,ir:ir-batch6-5555
16947,ir:149
16952,ir:ir-batch13-138
16957,ir:ir-batch6-5669
16961,ir:ir-batch6-3043
16965,ir:ir-batch6-6216
16966,ir:ir-batch6-3729
16976,ir:ir-batch6-5379
16977,ir:ir-batch6-2803
16981,ir:ir-batch6-4610
16985,ir:ir-batch6-929
16986,ir:459
16988,ir:ir-batch6-110
16992,ir:ir-batch6-2092
16997,ir:ir-batch6-981
16999,ir:ir-batch6-5413
17002,ir:ir-batch6-3239
17003,ir:ir-batch6-4943
17004,ir:ir-batch6-4988
17006,ir:ir-batch6-173
17013,ir:ir-batch6-2059
17014,ir:55
17020,ir:ir-batch6-2860
17021,ir:ir-batch6-4920
17022,ir:492
17025,ir:ir-batch6-5470
17027,ir:ir-batch6-4119
17037,ir:ir-batch12-123
17042,ir:350
17051,ir:ir-batch6-4363
17056,ir:913
17061,ir:ir-batch6-3088
17062,ir:640
17073,ir:ir-batch6-5160
17080,ir:396
17081,ir:ir-batch6-5374
17084,ir:ir-batch6-2037
17087,ir:ir-batch6-924
17090,ir:454
17111,ir:ir-batch13-135
17113,ir:ir-batch6-3877
17116,ir:ir-batch6-1632
17120,ir:ir-batch6-2527
17123,ir:ir-batch6-5664
17135,ir:ir-batch6-5937
17142,ir:ir-batch6-5607
17149,ir:ir-batch6-3814
17153,ir:ir-batch6-3085
17155,ir:ir-batch6-5954
17162,ir:ir-batch7-106
17165,ir:ir-batch6-1902
17166,ir:ir-batch6-3747
17169,ir:437
17173,ir:ir-batch6-2796
17175,ir:ir-batch6-2054
17176,ir:58
17181,ir:ir-batch6-6002
17183,ir:ir-batch6-5317
17202,ir:775
17208,ir:ir-batch6-5055
17215,ir:ir-batch6-4256
17224,ir:ir-batch6-3115
17229,ir:ir-batch6-1892
17230,ir:ir-batch6-4594
17231,ir:ir-batch14-115
17232,ir:826
17242,ir:ir-batch6-5545
17245,ir:265
17246,ir:ir-batch6-6192
17247,ir:ir-batch6-5287
17260,ir:26619
17269,ir:ir-batch6-5526
17271,ir:ir-batch6-4876
17280,ir:ir-batch6-2936
17299,ir:ir-batch6-1060
17302,ir:ir-batch6-5036
17309,ir:ir-batch6-535
17315,ir:ir-batch6-3176
17330,ir:268
17337,ir:502
17338,ir:ir-batch6-2958
17339,ir:ir-batch6-5222
17341,ir:ir-batch6-6137
17344,ir:ir-batch6-789
17346,ir:26614
17347,ir:ir-batch6-2161
17360,ir:ir-batch6-5058
17367,ir:ir-batch6-4531
17384,ir:ir-batch6-4599
17386,ir:ir-batch6-4552
17395,ir:ir-batch6-3611
17403,ir:ir-batch6-4290
17407,ir:ir-batch6-538
