pid,content_model,collection_pid,page_of,sequence,constituent_of
imagined:208913,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208667,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:209125,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209378,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208678,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209204,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208410,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208295-p_044,islandora:pageCModel,imagined:208295,imagined:208295,50,
imagined:208296-p_053,islandora:pageCModel,imagined:208296,imagined:208296,59,
imagined:208753,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208522,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209241,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209247,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208934,islandora:sp_basic_image,,,,
imagined:208982,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208689,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:paro-0706,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208474,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208437,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209065,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208940,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209422,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208767,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209263,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208486,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_069,islandora:pageCModel,imagined:208295,imagined:208295,75,
imagined:209365,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208703,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208331,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208421,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208788,islandora:sp_basic_image,,,,
imagined:208440,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208677,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:25,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-z_014,islandora:pageCModel,imagined:208296,imagined:208296,115,
imagined:208391,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208815,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208803,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208637,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208329,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208374,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208816,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208957,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208295-p_090,islandora:pageCModel,imagined:208295,imagined:208295,96,
imagined:208407,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208877,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208357,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208868,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209226,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208451,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208343,islandora:sp_basic_image,,,,
imagined:208596,islandora:sp_basic_image,,,,
imagined:208520,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208336,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208584,islandora:sp_basic_image,,,,
imagined:208296-f_004,islandora:pageCModel,imagined:208296,imagined:208296,5,
imagined:208567,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208883,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209145,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208990,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208359,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209147,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208404,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208918,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_044,islandora:pageCModel,imagined:208296,imagined:208296,50,
imagined:208870,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208754,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208550,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208411,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209187,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208654,islandora:sp_basic_image,,,,
imagined:208296-p_061,islandora:pageCModel,imagined:208296,imagined:208296,67,
imagined:209215,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209311,islandora:sp_basic_image,imagined:site-content,,,
imagined:208505,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208383,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208381,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208295-p_010,islandora:pageCModel,imagined:208295,imagined:208295,16,
imagined:209409,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208708,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208315,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209004,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208832,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_074,islandora:pageCModel,imagined:208296,imagined:208296,80,
imagined:208768,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208997,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_072,islandora:pageCModel,imagined:208295,imagined:208295,78,
imagined:208409,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209269,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:13,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208562,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209022,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_089,islandora:pageCModel,imagined:208296,imagined:208296,95,
imagined:208517,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_034,islandora:pageCModel,imagined:208296,imagined:208296,40,
imagined:208861,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208602,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208296-p_051,islandora:pageCModel,imagined:208296,imagined:208296,57,
imagined:209278,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-z_003,islandora:pageCModel,imagined:208295,imagined:208295,102,
imagined:16,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209405,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208640,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208295-p_032,islandora:pageCModel,imagined:208295,imagined:208295,38,
imagined:208665,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208611,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208954,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208837,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208621,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208986,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208418,islandora:sp_basic_image,,,,
imagined:209169,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_008,islandora:pageCModel,imagined:208295,imagined:208295,14,
imagined:208296-p_094,islandora:pageCModel,imagined:208296,imagined:208296,100,
imagined:5,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-z_004,islandora:pageCModel,imagined:208295,imagined:208295,103,
imagined:208652,islandora:sp_basic_image,,,,
imagined:208631,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208675,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209161,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_015,islandora:pageCModel,imagined:208296,imagined:208296,21,
imagined:208447,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208420,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209229,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209397,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208525,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:pdfs,islandora:collectionCModel,imagined:collection,,,
imagined:209392,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208676,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209115,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208542,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209192,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208382,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209420,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209102,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208994,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208945,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208296-p_071,islandora:pageCModel,imagined:208296,imagined:208296,77,
imagined:208295-p_002,islandora:pageCModel,imagined:208295,imagined:208295,8,
imagined:208330,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209165,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208608,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208296-p_010,islandora:pageCModel,imagined:208296,imagined:208296,16,
imagined:4458_collection,islandora:collectionCModel,imagined:collection,,,
imagined:209270,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209251,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208793,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_090,islandora:pageCModel,imagined:208296,imagined:208296,96,
imagined:208669,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209212,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209027,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208736,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:209089,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_056,islandora:pageCModel,imagined:208295,imagined:208295,62,
imagined:209177,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208397,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208321,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209105,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208744,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:209163,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209064,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208902,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_004,islandora:pageCModel,imagined:208296,imagined:208296,10,
imagined:209274,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208496,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_055,islandora:pageCModel,imagined:208296,imagined:208296,61,
imagined:208429,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209180,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209281,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208499,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208766,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208792,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208922,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208872,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209020,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_040,islandora:pageCModel,imagined:208296,imagined:208296,46,
imagined:209228,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209024,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208923,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208756,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208878,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209108,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208928,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208909,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:collection,islandora:collectionCModel,islandora:top,,,
imagined:208857,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208939,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209209,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208724,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208985,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209411,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208521,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_075,islandora:pageCModel,imagined:208296,imagined:208296,81,
imagined:209386,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208295-p_088,islandora:pageCModel,imagined:208295,imagined:208295,94,
imagined:208535,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-z_002,islandora:pageCModel,imagined:208296,imagined:208296,103,
imagined:208448,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208416,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208588,islandora:sp_basic_image,,,,
imagined:208743,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208960,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209123,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209153,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_022,islandora:pageCModel,imagined:208296,imagined:208296,28,
imagined:209370,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_045,islandora:pageCModel,imagined:208296,imagined:208296,51,
imagined:209097,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_062,islandora:pageCModel,imagined:208296,imagined:208296,68,
imagined:208514,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208606,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:209168,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209188,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208516,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209189,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_042,islandora:pageCModel,imagined:208295,imagined:208295,48,
imagined:209191,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208600,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208389,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208296-p_013,islandora:pageCModel,imagined:208296,imagined:208296,19,
imagined:208860,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208944,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208830,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_018,islandora:pageCModel,imagined:208296,imagined:208296,24,
imagined:208295-p_016,islandora:pageCModel,imagined:208295,imagined:208295,22,
imagined:208295-p_075,islandora:pageCModel,imagined:208295,imagined:208295,81,
imagined:209138,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209148,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_022,islandora:pageCModel,imagined:208295,imagined:208295,28,
imagined:208679,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208538,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209034,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208953,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208466,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209377,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208469,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208524,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208740,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208712,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208927,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209369,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208671,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_036,islandora:pageCModel,imagined:208295,imagined:208295,42,
imagined:208844,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208361,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209368,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209046,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209230,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209284,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:20,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209313,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208435,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209362,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208390,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208781,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208867,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_063,islandora:pageCModel,imagined:208295,imagined:208295,69,
imagined:208320,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:10,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208537,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208424,islandora:sp_basic_image,,,,
imagined:209134,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209416,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208645,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208560,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209376,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208295-p_025,islandora:pageCModel,imagined:208295,imagined:208295,31,
imagined:208536,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208432,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208296-p_026,islandora:pageCModel,imagined:208296,imagined:208296,32,
imagined:208296-p_058,islandora:pageCModel,imagined:208296,imagined:208296,64,
imagined:208296-p_038,islandora:pageCModel,imagined:208296,imagined:208296,44,
imagined:208755,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208377,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209067,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_073,islandora:pageCModel,imagined:208296,imagined:208296,79,
imagined:209275,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_031,islandora:pageCModel,imagined:208295,imagined:208295,37,
imagined:209113,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208789,islandora:sp_basic_image,,,,
imagined:208855,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_093,islandora:pageCModel,imagined:208295,imagined:208295,99,
imagined:32,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208999,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_020,islandora:pageCModel,imagined:208295,imagined:208295,26,
imagined:208295-p_083,islandora:pageCModel,imagined:208295,imagined:208295,89,
imagined:208699,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208948,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:209426,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208319,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208528,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208728,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:209132,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208770,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_063,islandora:pageCModel,imagined:208296,imagined:208296,69,
imagined:208622,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:209264,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_076,islandora:pageCModel,imagined:208296,imagined:208296,82,
imagined:208512,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_029,islandora:pageCModel,imagined:208295,imagined:208295,35,
imagined:209415,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_081,islandora:pageCModel,imagined:208296,imagined:208296,87,
imagined:208295-p_014,islandora:pageCModel,imagined:208295,imagined:208295,20,
imagined:209093,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208487,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209173,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208300,islandora:sp_basic_image,,,,
imagined:208568,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208717,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208295-p_048,islandora:pageCModel,imagined:208295,imagined:208295,54,
imagined:208295-f_000,islandora:pageCModel,imagined:208295,imagined:208295,1,
imagined:208530,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208989,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208727,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208412,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208296-p_030,islandora:pageCModel,imagined:208296,imagined:208296,36,
imagined:209073,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209414,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208450,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209061,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_068,islandora:pageCModel,imagined:208295,imagined:208295,74,
imagined:208603,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208295-p_007,islandora:pageCModel,imagined:208295,imagined:208295,13,
imagined:209112,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208799,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209120,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208834,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_008,islandora:pageCModel,imagined:208296,imagined:208296,14,
imagined:208869,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209267,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209404,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-z_008,islandora:pageCModel,imagined:208296,imagined:208296,109,
imagined:208364,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208356,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209070,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208370,islandora:sp_basic_image,,,,
imagined:208400,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208503,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208924,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_024,islandora:pageCModel,imagined:208296,imagined:208296,30,
imagined:209071,islandora:sp_basic_image,,,,
imagined:208296-z_004,islandora:pageCModel,imagined:208296,imagined:208296,105,
imagined:209401,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209268,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208912,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208908,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209208,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-z_006,islandora:pageCModel,imagined:208296,imagined:208296,107,
imagined:208295-p_015,islandora:pageCModel,imagined:208295,imagined:208295,21,
imagined:209178,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209152,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209017,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_023,islandora:pageCModel,imagined:208296,imagined:208296,29,
imagined:208295-p_059,islandora:pageCModel,imagined:208295,imagined:208295,65,
imagined:208312,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208430,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208915,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_011,islandora:pageCModel,imagined:208296,imagined:208296,17,
imagined:209162,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209033,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208549,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209032,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208875,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_060,islandora:pageCModel,imagined:208295,imagined:208295,66,
imagined:208668,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:208296-z_013,islandora:pageCModel,imagined:208296,imagined:208296,114,
imagined:209364,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:209272,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209167,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208709,islandora:sp_large_image_cmodel,imagined:roebros,,,
imagined:208368,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208821,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208296-p_082,islandora:pageCModel,imagined:208296,imagined:208296,88,
imagined:208296-p_070,islandora:pageCModel,imagined:208296,imagined:208296,76,
imagined:208295-p_039,islandora:pageCModel,imagined:208295,imagined:208295,45,
imagined:208571,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209025,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209277,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_062,islandora:pageCModel,imagined:208295,imagined:208295,68,
imagined:208551,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208862,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208296-p_029,islandora:pageCModel,imagined:208296,imagined:208296,35,
imagined:208950,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208491,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208527,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209301,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:209096,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208295-p_064,islandora:pageCModel,imagined:208295,imagined:208295,70,
imagined:208415,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208618,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
imagined:209154,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208811,islandora:sp_large_image_cmodel,imagined:cummins,,,
imagined:208363,islandora:sp_large_image_cmodel,imagined:meachams,,,
imagined:208296-p_068,islandora:pageCModel,imagined:208296,imagined:208296,74,
imagined:209280,islandora:sp_large_image_cmodel,imagined:collection,,,
imagined:208615,islandora:sp_large_image_cmodel,imagined:4458_collection,,,
